Time    Ener
459387  5.07
459428  7.20
459450  4.52
459535  3.74
459538  1.67
459544  2.52
459551  3.53
459554  4.55
459620  4.46
459708  2.21
459720  4.18
459727  2.73
459736  2.97
459739  3.03
459755  3.26
459767  3.91
459777  2.89
459796  2.31
459859  3.04
459918  4.69
459921  3.86
459950  2.26
459959  3.07
459965  4.54
459994  3.34
459997  4.80
460022  5.25
460050  4.57
460088  2.49
460094  2.59
460144  1.94
460151  4.65
460188  5.18
460198  5.07
460220  3.87
460270  2.79
460305  3.27
460380  4.36
460393  2.42
460405  3.91
460427  3.25
460515  2.49
460518  2.53
460531  4.51
460568  5.24
460578  2.47
460597  5.49
460628  3.66
460638  2.47
460653  2.24
460656  4.18
460675  3.11
460716  6.19
460747  4.55
460754  4.55
460788  4.32
460795  5.46
460807  4.08
460817  2.89
460826  2.80
460832  3.28
460857  4.11
460895  3.55
460911  2.92
460936  2.81
460939  5.08
460980  5.77
460983  4.86
460992  3.67
460999  6.54
461008  3.17
461011  4.14
461014  5.27
461043  4.51
461052  3.19
461065  3.31
461077  6.35
461084  2.93
461137  2.62
461143  4.30
461156  2.76
461165  2.53
461181  4.29
461200  2.44
461225  3.74
461247  4.03
461266  2.99
461275  3.38
461316  2.72
461388  1.81
461417  2.51
461426  4.54
461457  2.91
461473  4.17
461476  2.32
461501  2.85
461536  2.91
461545  2.59
461552  3.98
461561  3.01
461583  3.83
461605  3.03
461618  6.88
461674  2.65
461693  2.93
461712  5.33
461715  5.23
461746  3.02
461753  6.05
461784  3.11
461787  7.15
461831  3.46
461856  4.08
461900  7.48
461919  1.70
461950  2.36
461994  7.16
462057  3.69
462082  3.03
462123  3.05
462152  3.55
462161  3.23
462192  4.84
462205  2.65
462265  4.39
462302  7.23
462340  4.36
462353  1.69
462375  4.62
462378  2.65
462412  3.36
462422  3.47
462453  3.82
462484  4.53
462506  2.74
462522  2.29
462582  5.03
462585  3.59
462591  4.22
462607  1.51
462641  3.20
462645  3.45
462676  3.87
462704  5.48
462711  2.33
462736  3.56
462836  2.53
462846  3.37
462874  5.66
462896  2.85
462902  3.25
462905  4.33
462927  4.39
462981  2.54
462984  4.13
463028  4.33
463031  5.24
463040  2.90
463100  2.97
463157  4.37
463292  1.35
463342  3.30
463370  2.58
463373  3.85
463420  4.64
463420  3.33
463424  3.61
463439  5.31
463452  5.34
463468  5.29
463468  2.41
463486  5.72
463515  1.94
463559  2.46
463587  4.98
463600  3.69
463609  4.97
463618  1.84
463625  4.09
463643  2.47
463665  5.93
463691  4.17
463694  4.32
463706  4.92
463709  4.57
463713  2.41
463722  9.37
463731  3.71
463747  3.29
463757  3.72
463763  3.42
463785  3.08
463788  3.45
463794  2.41
463804  6.00
463807  3.50
463829  3.87
463870  2.50
463898  5.55
463926  2.87
463942  3.00
463948  5.96
463970  3.31
464020  3.29
464033  3.92
464036  4.44
464093  3.60
464096  3.00
464130  3.50
464155  3.09
464177  1.95
464193  2.21
464269  2.01
464272  2.63
464356  4.43
464356  1.61
464388  3.13
464404  3.78
464426  2.96
464438  5.57
464441  5.55
464466  3.69
464510  4.99
464520  5.02
464523  6.05
464529  5.41
464554  6.14
464570  3.95
464611  4.14
464633  2.43
464639  3.93
464677  3.61
464718  3.62
464759  9.47
464784  6.77
464790  1.14
464856  3.44
464865  2.67
464900  4.42
464912  1.77
464928  6.65
464931  3.49
465004  4.94
465013  4.82
465041  8.34
465051  2.02
465066  3.74
465098  5.67
465101  2.34
465104  2.46
465123  6.93
465189  3.39
465205  4.50
465227  3.04
465245  4.11
465299  3.64
465308  5.79
465318  4.56
465336  3.94
465340  2.81
465387  5.91
465390  4.23
465396  3.23
465437  2.82
465440  3.79
465459  2.73
465516  4.29
465522  6.87
465538  1.20
465541  4.80
465553  2.45
465563  3.91
465616  4.39
465619  7.02
465638  7.78
465673  2.38
465717  3.99
465729  3.63
465767  1.96
465776  6.34
465783  2.43
465798  5.51
465817  5.50
465826  8.18
465845  7.88
465864  2.55
465886  5.32
465924  4.99
465936  4.45
465940  3.67
465977  4.28
466071  4.75
466093  6.78
466119  4.59
466128  5.62
466172  2.97
466200  3.54
466213  2.67
466254  4.57
466335  4.67
466345  3.56
466360  4.98
466373  3.33
466376  2.54
466395  1.68
466439  4.65
466452  6.19
466455  5.16
466464  0.67
466470  6.46
466486  2.37
466524  3.04
466590  3.02
466634  5.65
466684  2.60
466725  2.24
466728  5.40
466775  3.70
466788  4.68
466794  2.90
466825  3.06
466854  4.32
466857  2.38
466913  3.72
466916  4.16
466976  3.85
467001  4.12
467011  6.11
467029  3.48
467036  4.22
467051  1.63
467058  3.71
467073  4.29
467136  1.30
467240  2.40
467262  5.22
467271  2.23
467315  3.49
467337  1.79
467419  3.76
467463  5.88
467469  4.70
467488  4.79
467538  2.67
467557  3.76
467601  2.53
467607  2.86
467689  4.93
467705  3.08
467736  4.49
467852  3.91
467896  2.74
467900  3.61
467922  2.38
467934  2.94
467950  3.56
467966  6.11
467987  4.65
467994  4.87
468009  5.34
468019  4.97
468019  3.89
468031  4.69
468104  3.84
468113  3.78
468141  3.43
468179  5.04
468182  4.61
468201  6.38
468270  1.97
468292  3.95
468314  4.17
468327  3.12
468430  3.59
468446  4.91
468456  3.38
468506  4.47
468525  4.07
468572  1.86
468591  1.42
468603  6.18
468663  3.50
468691  1.82
468704  4.32
468732  4.85
468741  2.96
468763  3.85
468773  3.03
468823  1.43
468836  4.47
468839  3.82
468858  1.63
468873  3.47
468898  1.63
468942  4.37
468967  4.34
468983  1.39
468999  2.64
469005  4.33
469027  2.81
469081  3.60
469121  3.34
469156  2.23
469228  4.56
469260  3.53
469294  3.02
469307  3.41
469316  2.97
469322  2.07
469326  5.48
469338  5.31
469376  3.35
469382  3.57
469395  4.85
469486  4.16
469489  5.98
469517  3.95
469571  2.42
469621  3.18
469624  3.12
469662  2.54
469668  3.95
469671  3.93
469681  3.43
469702  2.56
469746  3.51
469750  4.16
469847  4.00
469853  4.29
469869  3.85
469878  5.00
469907  5.91
469919  4.18
469944  7.55
469951  4.16
469960  5.44
469973  3.16
469979  4.47
469982  2.45
470064  5.96
470070  3.46
470101  4.03
470120  3.17
470136  3.42
470142  4.16
470180  1.86
470192  4.32
470296  3.85
470309  4.51
470312  2.49
470375  5.61
470394  3.17
470397  4.29
470403  8.23
470409  2.88
470412  5.76
470419  5.93
470425  6.31
470481  5.82
470500  2.32
470588  1.61
470604  3.81
470660  5.81
470689  6.34
470726  3.02
470736  5.28
470739  6.68
470742  6.42
470752  2.73
470761  2.66
470767  3.92
470780  4.01
470849  3.28
470868  2.92
470884  3.78
470912  2.96
471063  3.30
471072  2.30
471078  2.51
471081  5.63
471150  4.27
471172  2.36
471194  4.34
471216  2.51
471223  2.20
471251  4.97
471282  2.04
471326  4.14
471333  3.96
471339  5.36
471342  2.96
471392  7.14
471395  5.38
471449  3.83
471452  6.75
471465  3.01
471487  5.84
471490  4.92
471502  4.29
471512  2.61
471527  6.75
471587  2.85
471609  5.60
471653  2.36
471697  3.40
471719  1.95
471747  4.64
471788  2.16
471801  6.83
471838  1.91
471857  3.30
471860  4.39
471864  5.82
471876  6.60
471929  2.64
472033  3.26
472058  5.11
472071  4.83
472083  2.70
472087  8.59
472093  4.20
472112  4.09
472168  3.56
472237  3.43
472240  5.60
472247  6.26
472253  2.73
472303  0.92
472306  4.51
472354  3.97
472401  3.41
472482  5.35
472507  1.68
472539  2.58
472548  3.57
472558  3.10
472567  2.52
472595  2.16
472771  4.65
472790  5.12
472825  1.71
472834  5.52
472840  3.34
472884  3.11
472887  3.92
472906  3.49
472916  4.37
472925  1.35
472928  3.31
472941  3.19
472969  4.40
472975  1.99
472982  3.61
472985  2.75
473035  4.63
473070  4.34
473085  3.67
473095  6.13
473114  3.27
473126  4.58
473151  4.59
473154  5.14
473205  3.95
473242  2.42
473255  2.69
473290  3.72
473299  2.46
473456  3.64
473462  7.98
473481  1.71
473487  3.00
473491  4.14
473619  1.91
473619  5.71
473629  9.59
473632  4.96
473641  2.27
473644  2.61
473651  2.60
473761  1.83
473776  3.83
473786  1.81
473823  2.91
473833  5.56
473852  5.55
473855  3.14
473871  1.74
473883  2.52
473889  2.61
474025  6.23
474053  4.42
474059  4.13
474078  3.65
474103  4.73
474147  1.67
474166  5.17
474207  3.55
474251  2.96
474282  5.47
474304  2.91
474326  5.14
474335  3.57
474348  3.35
474383  0.81
474392  3.25
474423  4.11
474445  4.19
474537  3.56
474546  9.77
474546  3.08
474593  5.21
474615  3.70
474618  2.11
474634  4.95
474659  2.68
474703  4.31
474709  3.84
474756  4.08
474788  5.89
474794  3.17
474800  4.33
474813  3.20
474847  3.55
474851  6.01
474866  1.78
474873  3.89
474913  6.10
474939  3.29
474942  3.20
475017  4.30
475033  4.42
475155  3.25
475158  4.24
475165  4.55
475174  3.16
475180  3.83
475184  2.39
475190  5.81
475209  3.86
475221  1.80
475265  1.84
475281  2.02
475378  2.38
475413  2.80
475429  2.89
475451  1.75
475457  4.13
475488  3.67
475529  3.14
475548  2.87
475560  3.11
475573  1.98
475576  2.07
475582  3.44
475604  3.38
475645  2.45
475664  2.77
475683  3.58
475708  5.06
475727  2.44
475733  3.22
475746  2.94
475752  5.91
475793  9.82
475821  2.10
475843  6.75
475865  1.89
475871  3.08
475893  4.64
475915  4.02
475922  3.49
475937  2.88
475972  6.89
475997  1.78
476025  4.49
476063  5.63
476101  4.61
476116  4.45
476132  4.26
476160  3.41
476170  2.57
476192  1.75
476195  4.36
476201  5.84
476248  5.15
476251  4.09
476267  3.52
476292  5.94
476412  4.44
476415  3.13
476453  4.78
476456  5.55
476478  3.72
476503  2.87
476506  3.30
476509  2.25
476515  3.25
476531  3.26
476562  3.20
476597  4.58
476616  3.84
476676  3.48
476713  2.05
476720  3.33
476735  3.25
476811  3.75
476826  2.91
476858  7.00
476889  4.56
477005  6.63
477037  5.02
477081  4.46
477112  1.87
477118  6.38
477128  4.16
477140  4.39
477184  5.72
477200  2.94
477216  1.55
477253  4.19
477294  2.06
477332  5.55
477335  2.02
477348  5.04
477395  4.21
477527  3.65
477590  4.31
477624  2.36
477652  3.89
477659  3.04
477674  1.78
477681  2.99
477718  6.21
477721  1.60
477725  3.10
477737  2.73
477784  4.21
477831  3.41
477860  1.82
477885  3.23
477901  3.83
477913  5.80
477941  3.01
477951  3.61
477966  3.17
477992  2.78
478004  3.22
478026  4.43
478064  2.67
478073  3.53
478083  3.84
478086  3.13
478092  6.70
478142  4.58
478190  7.05
478249  4.89
478249  4.69
478277  4.28
478296  3.79
478315  2.20
478337  1.77
478353  3.66
478397  2.77
478422  1.89
478478  1.86
478488  4.19
478500  3.75
478551  2.81
478595  6.02
478626  5.86
478629  9.32
478730  3.12
478733  3.64
478742  6.32
478774  3.36
478796  4.27
478799  3.31
478871  2.20
478975  4.14
478978  3.15
479019  0.83
479022  2.57
479151  3.02
479157  3.17
479213  3.05
479223  2.56
479292  3.33
479301  2.51
479305  5.16
479396  2.10
479427  4.39
479436  4.45
479490  3.22
479506  4.05
479572  4.37
479584  5.99
479594  4.69
479631  5.29
479644  2.99
479656  3.24
479669  2.89
479672  5.82
479688  3.25
479697  2.07
479744  1.61
479782  4.79
479817  3.31
479842  6.67
479889  1.88
479911  3.17
479936  3.34
479948  5.88
479996  3.96
480018  6.36
480021  1.77
480046  4.50
480115  3.25
480159  3.41
480171  5.38
480175  2.53
480187  3.42
480244  6.17
480266  5.75
480269  2.38
480281  2.91
480288  4.30
480316  3.42
480325  4.49
480335  8.41
480344  6.58
480376  8.20
480404  2.69
480416  4.75
480420  7.70
480451  3.10
480489  4.05
480536  3.52
480552  2.12
480555  3.18
480592  2.87
480627  2.40
480636  3.09
480649  3.43
480655  2.47
480658  6.33
480683  4.84
480690  3.83
480749  4.39
480753  2.35
480762  3.96
480768  4.41
480771  3.74
480790  7.13
480800  2.49
480891  2.14
480897  3.14
480900  1.87
480910  3.34
480938  3.14
480941  3.82
480966  2.29
480982  4.40
481010  4.51
481026  3.27
481032  4.12
481054  3.91
481057  1.90
481098  4.72
481104  3.49
481117  1.56
481120  8.81
481148  4.38
481158  3.60
481177  2.77
481186  3.33
481217  3.38
481246  4.06
481274  3.78
481290  4.12
481299  3.63
481324  8.31
481349  3.83
481352  3.60
481365  5.35
481393  3.81
481412  5.80
481422  4.05
481428  4.89
481456  4.65
481500  5.30
481522  3.39
481525  4.18
481557  2.94
481582  4.12
481601  4.73
481619  3.26
481626  4.36
481632  3.71
481651  2.01
481682  4.87
481726  2.34
481811  3.35
481817  7.19
481824  3.77
481868  3.80
481908  2.99
481915  3.21
481924  4.38
482009  3.16
482022  3.07
482037  6.30
482078  3.64
482113  2.67
482116  3.09
482119  5.31
482138  2.33
482175  3.12
482188  5.07
482194  6.29
482201  2.47
482216  2.81
482263  2.87
482270  3.05
482326  3.03
482336  1.77
482367  3.77
482376  4.93
482380  2.62
482505  4.98
482581  2.67
482606  4.22
482653  5.87
482687  1.47
482700  3.47
482703  3.87
482719  5.23
482731  3.39
482760  3.55
482782  4.68
482794  3.32
482810  3.17
482819  2.95
482898  2.05
482904  6.65
482973  4.69
482976  4.44
482986  3.19
482995  6.70
483005  5.63
483005  7.30
483008  3.40
483030  2.21
483064  3.42
483083  3.62
483137  2.97
483140  3.73
483149  6.87
483174  5.89
483177  3.76
483187  4.62
483199  3.44
483228  2.91
483269  5.41
483272  3.83
483275  4.35
483303  4.04
483338  2.84
483350  2.31
483353  3.55
483366  2.03
483391  2.73
483407  4.55
483473  6.24
483485  3.63
483495  3.34
483554  4.18
483598  2.62
483605  5.69
483623  2.53
483645  4.53
483649  5.15
483696  3.14
483711  3.83
483727  4.87
483749  3.98
483752  0.77
483755  5.26
483771  4.22
483806  4.13
483806  3.80
483809  4.08
483815  2.64
483846  2.69
483862  3.78
483872  2.54
483916  3.42
483925  3.11
483928  4.10
483988  2.56
484029  3.22
484057  4.92
484066  3.47
484157  4.85
484167  4.54
484186  4.75
484242  4.02
484245  2.04
484314  1.81
484324  6.25
484346  2.65
484406  3.26
484418  7.81
484424  4.51
484431  2.48
484494  4.46
484506  1.93
484525  5.49
484531  2.52
484572  5.09
484603  4.14
484607  4.40
484622  2.76
484764  4.14
484776  6.25
484795  3.86
484798  3.03
484804  3.28
484808  4.13
484830  5.03
484845  2.69
484858  3.49
484886  1.73
484886  6.16
484921  1.40
484933  3.82
484940  3.27
484946  3.69
484974  2.92
484977  3.23
484980  5.34
484999  5.25
485002  2.18
485093  4.28
485112  3.21
485144  7.93
485147  5.76
485197  2.44
485200  4.46
485219  5.97
485257  3.11
485276  2.07
485329  3.91
485354  2.64
485395  6.82
485417  2.74
485477  3.70
485492  1.89
485527  3.51
485558  1.58
485565  5.94
485577  3.43
485593  5.88
485605  3.88
485662  2.77
485728  2.33
485784  4.35
485838  3.70
485841  4.37
485850  3.74
485860  1.63
485876  4.69
485894  4.23
485942  2.55
485945  4.82
486011  6.46
486073  2.77
486080  4.52
486086  3.59
486127  3.67
486139  3.96
486161  4.03
486190  1.83
486218  5.97
486274  4.18
486334  5.24
486375  4.55
486444  6.98
486447  3.51
486457  1.60
486482  5.60
486516  4.58
486538  4.55
486567  2.93
486582  3.16
486607  6.20
486620  6.67
486661  5.82
486670  4.48
486758  4.10
486768  3.53
486777  3.98
486777  3.89
486790  6.55
486793  4.42
486821  2.89
486843  3.00
486856  2.41
486878  2.23
486909  5.40
486912  3.83
486915  3.30
486937  3.35
486981  5.74
487009  1.82
487022  4.58
487060  2.62
487075  2.69
487079  4.16
487094  8.25
487116  4.32
487141  6.22
487151  2.29
487173  1.88
487214  2.15
487232  1.14
487248  4.24
487270  5.78
487276  2.57
487308  4.78
487320  2.66
487352  6.14
487386  2.70
487415  3.94
487455  2.27
487455  3.86
487506  1.87
487531  3.40
487537  2.48
487556  4.40
487562  3.60
487569  1.89
487575  6.73
487606  8.39
487622  3.61
487628  3.86
487635  4.71
487660  5.70
487685  5.46
487748  1.97
487748  2.34
487770  4.10
487776  4.30
487792  3.97
487807  3.80
487823  5.17
487829  3.51
487839  6.80
487861  3.74
487873  4.88
487908  1.51
487914  6.97
487949  3.63
488052  2.92
488071  4.53
488134  5.37
488137  3.71
488153  3.39
488178  4.74
488181  2.23
488219  3.79
488234  4.32
488244  3.42
488341  5.76
488363  4.82
488379  5.58
488395  1.80
488398  2.66
488404  3.02
488410  3.47
488423  4.80
488426  3.09
488432  8.51
488461  4.63
488464  4.25
488473  4.23
488476  4.52
488483  4.07
488498  3.16
488501  2.43
488549  1.71
488608  3.79
488608  4.34
488621  5.55
488643  2.90
488646  7.18
488775  0.40
488825  3.90
488847  4.50
488929  6.95
488944  5.69
488973  2.97
489004  2.97
489010  4.76
489035  2.59
489042  2.34
489048  4.89
489073  6.41
489098  3.50
489105  4.49
489123  4.34
489136  5.34
489152  1.80
489177  4.37
489224  4.27
489233  5.75
489236  3.37
